car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
900quQpmlomlIh1zmqFEA61r,1580000,Petrol,Automatic,Honda,Pilot,2005,Black,Nigerian Used,420797.0,3500.0,Registered,Registered,SUV,,,,,,LAGOS
fXZvwS40kceg9du9PQh7waLN,1456000,Petrol,Automatic,Toyota,Camry,2000,Black,Nigerian Used,259670.0,2200.0,Registered,Registered,,,,,,,LAGOS
3JNYa2OetWwSFK6qLNGaFWXA,1560000,Petrol,Automatic,Acura,MDX,2003,Silver,Nigerian Used,168062.0,3500.0,Registered,Registered,SUV,,,,,,LAGOS
bdgzZ6Ym2pOryvfwbwj3JWEF,1464000,Petrol,Automatic,Toyota,Camry,2000,Gray,Nigerian Used,254143.0,2200.0,Registered,Imported,Sedan,CE 4dr Sedan (2.2L 4cyl 4A),Front,5.0,4.0,136.0,lagos
b4KvQ5DBOYe1bqfSAl3OCWnb,2184000,Petrol,Automatic,Nissan,Pathfinder,2006,Silver,Nigerian Used,351281.0,4000.0,Registered,Imported,SUV,,,,,,
oP44u1Bgbekbqlah44PAy3nK,2600000,Petrol,Manual,Toyota,Corolla,2008,Black,Nigerian Used,120996.0,1800.0,Registered,Registered,,,,,,,Abuja
dQoItK3uHSnavmA26RFM5iM5,2310000,Petrol,Automatic,BMW,325i,2006,Gray,Nigerian Used,208080.0,3500.0,Registered,Registered,,,,,,,
nA4wKZB0b9aO4XBDENWAFIxV,1365000,Petrol,Automatic,Mazda,MPV,2003,Beige,Nigerian Used,151979.0,3000.0,Registered,Registered,,,,,,,LAGOS
pPmWcnfKFa2m0Bmot0lfBMAV,3150000,Petrol,Automatic,Infiniti,FX35,2008,Gray,Nigerian Used,104976.0,4500.0,Registered,Registered,,,,,,,
3YLwhpQOGaL4Swij4rI3mbDS,1722000,Petrol,Automatic,Honda,CR-V,2004,Brown,Nigerian Used,201834.0,2400.0,Registered,Registered,SUV,,,,,,
CasaaIBYtTKCZ1fgvjGtxV7v,5775000,Petrol,Manual,Hyundai,Tucson,2010,Red,Foreign Used,190796.0,2400.0,Imported,Imported,,,,,,,
rImEan7giqqTrRl3cGdAAWFg,5880000,Petrol,Automatic,Toyota,Camry,2012,Red,Foreign Used,148323.0,2500.0,Imported,Imported,,,,,,,
aXIdnX9VL8QQmBRr0eELdwZs,1352000,Petrol,Automatic,Toyota,Camry,1998,Blue,Nigerian Used,127898.0,3500.0,Registered,Registered,,,,,,,Ogun
6hLKc2CqfHPkl6y8BBdRNaZk,1260000,Petrol,Automatic,Kia,Sedona,2003,White,Nigerian Used,183115.0,3500.0,Registered,Registered,,,,,,,Lagos
1wGMmybMoppdT6fosFkqUBdU,2288000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,2456318.0,180000.0,Registered,Registered,,,,,,,
900quQpmlomlIh1zmqFEA61r,1580000,Petrol,Automatic,Honda,Pilot,2005,Black,Nigerian Used,420797.0,3500.0,Registered,Registered,SUV,,,,,,LAGOS
slwAohgl0y4B3XrjtsHDpTKT,1050000,Petrol,Automatic,Honda,Accord,2003,Gold,Nigerian Used,271616.0,2400.0,Registered,Registered,,,,,,,
Cc7I7uzFFn7UYemEe8emwZpR,1890000,Petrol,Automatic,Volvo,XC90,2006,Red,Nigerian Used,145196.0,2500.0,Registered,Registered,SUV,,,,,,Lagos
fXZvwS40kceg9du9PQh7waLN,1456000,Petrol,Automatic,Toyota,Camry,2000,Black,Nigerian Used,259670.0,2200.0,Registered,Registered,,,,,,,LAGOS
8ZX64M1CFnsB1GdTZ31p4x7g,2100000,Petrol,Automatic,Lexus,IS,2007,Black,Nigerian Used,152023.0,3500.0,Registered,Imported,Sedan,250 SE,Rear Wheel,5.0,6.0,208.0,Lagos
l807EXE6uwXlLYPZSxUrKuKB,1785000,Petrol,Automatic,Toyota,Sienna,2007,Blue,Nigerian Used,334692.0,3500.0,Registered,Registered,Minivan,CE FWD,Front Wheel,7.0,6.0,266.0,
mSCmjzDFmc634CKV5xawr3uA,2600000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,395793.0,1800.0,Registered,Registered,Sedan,1.4 D Automatic,Front,5.0,4.0,90.0,LAGOS
soYs3XGQt81ILpjvBf1ZcGo5,5250000,Petrol,Automatic,Land Rover,Lr3,2007,Black,Nigerian Used,13172.0,4400.0,Registered,Registered,,V8 SE,,,,,LAGOS
g8X2QqJqdTM6eMU5sSfu8GCG,2415000,Petrol,Automatic,Mazda,CX-7,2008,Brown,Nigerian Used,236830.0,2300.0,Registered,Registered,SUV,,,,,,
rOGtbEgj5gkqYP0rOj0OxFrg,2625000,Petrol,Manual,Toyota,Yaris,2011,Blue,Nigerian Used,157905.0,1300.0,Registered,Registered,,,,,,,
ixoxftp29ih7ovuXSy6dbuNX,3536000,Petrol,Automatic,Toyota,Corolla,2009,Red,Nigerian Used,241182.0,1800.0,Registered,Imported,,,,,,,LAGOS
1vpIO42HmYfRnqwUO1ldK8uz,3536000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,187689.0,1800.0,Registered,Registered,,,,,,,Lagos
yqYuDIlzEK5JIMHS6FjMHvY2,2100000,Petrol,Automatic,BMW,5 Series,2004,Black,Nigerian Used,284556.0,3000.0,Registered,Registered,,,,,,,
1wGMmybMoppdT6fosFkqUBdU,2288000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,2456318.0,180000.0,Registered,Registered,,,,,,,
hrrNxW3uHg3jGbLLO8InHonS,1260000,Petrol,Automatic,Toyota,Camry,2001,Blue,Nigerian Used,123523.0,2500.0,Registered,Registered,,,,,,,Lagos
aXIdnX9VL8QQmBRr0eELdwZs,1352000,Petrol,Automatic,Toyota,Camry,1998,Blue,Nigerian Used,127898.0,3500.0,Registered,Registered,,,,,,,Ogun
zaoSbltczp9XuR5GDbBiMG5y,2600000,Petrol,Manual,Peugeot,406,2005,Gray,Nigerian Used,279279.0,2200.0,Registered,Registered,,,,,,,
JZuPoiSLxZl98oMRKBMok9X,1785000,Petrol,Automatic,Renault,Duster,2004,Blue,Nigerian Used,66072.0,2000.0,Registered,Registered,SUV,,,,,,
slwAohgl0y4B3XrjtsHDpTKT,1050000,Petrol,Automatic,Honda,Accord,2003,Gold,Nigerian Used,271616.0,2400.0,Registered,Registered,,,,,,,
i2cMjP0hm4K3b54eEFduzh5E,3360000,Petrol,Automatic,Hyundai,Sonata,2014,Blue,Nigerian Used,276606.0,2000.0,Registered,Registered,,,,,,,ABUJA
wukdhHh3doaBKuylsPfgO8CH,3640000,Petrol,Automatic,Toyota,RAV4,2008,Silver,Nigerian Used,203713.0,2500.0,Registered,Imported,SUV,,,,,,
rOGtbEgj5gkqYP0rOj0OxFrg,2625000,Petrol,Manual,Toyota,Yaris,2011,Blue,Nigerian Used,157905.0,1300.0,Registered,Registered,,,,,,,
psEFz839YguNP1si985DqOJP,4160000,Petrol,Automatic,Toyota,RAV4,2010,Brown,Nigerian Used,189574.0,2500.0,Registered,Imported,SUV,,,,,,LAGOS
cqiw9QCUdrmsVwq0b1U0oI4W,1872000,Petrol,Manual,Toyota,Corolla,2008,Black,Nigerian Used,159490.0,1800.0,Registered,Registered,,,,,,,Lagos
cRrithdGYuEpNndkzb65irMj,6760000,Petrol,Automatic,Mercedes-Benz,C300,2010,Black,Foreign Used,256139.0,3000.0,Imported,Imported,Sedan,Luxury 4Matic Sedan AWD (3.0L 6cyl 7A),All Wheel,5.0,6.0,228.0,
dmcAi5Cn5Y9QoDEeLXMDHx9Q,1890000,Petrol,Automatic,Lexus,RX 300,2000,Burgandy,Nigerian Used,206011.0,3000.0,Registered,Registered,SUV,,,,,,Lagos
umw7GyKMbKsNVEk00lRKTPTF,3712500,Petrol,Automatic,Toyota,Corolla,2008,Silver,Foreign Used,214136.0,1800.0,Imported,Imported,,,,,,,
iG6rpeNQl0lbSKL1YXEbvZsT,2392000,Petrol,Automatic,Toyota,Sienna,2003,Gray,Nigerian Used,439015.0,3300.0,Registered,Registered,Minivan,LE,Front Wheel,7.0,6.0,210.0,
3iKEpaVACAFeZujiHLXWfgY5,4725000,Petrol,Automatic,Mazda,CX-9,2007,Brown,Nigerian Used,116395.0,3500.0,Registered,Imported,,,,,,,Lagos
hcWfDTJSH2PUot24924yLUYc,2205000,Petrol,Automatic,Lexus,ES,2004,Silver,Nigerian Used,285554.0,3300.0,Registered,Imported,,,,,,,BENIN
4ZkzAfA4CsnhQMowyBKUiEWi,2080000,Petrol,Automatic,Toyota,RAV4,2003,Green,Nigerian Used,276854.0,2000.0,Registered,Registered,SUV,Automatic,All Wheel,5.0,4.0,,
rjbROomVck3WMSDRDG5pg5zz,9875000,Petrol,Automatic,Audi,A7,2011,Gray,Nigerian Used,173919.0,3000.0,Registered,Imported,,,,,,,Lagos
glgYVjuAPU0HFeu0eHYjZDGZ,2600000,Petrol,Automatic,Honda,Accord,2009,Black,Nigerian Used,191820.0,3500.0,Registered,Registered,,,,,,,Lagos
wQnMJ7Zg1OqHArxyCIttcwI6,2520000,Petrol,Automatic,Toyota,Camry,2010,Silver,Nigerian Used,248649.0,3500.0,Registered,Registered,,,,,,,
bshWpcdnl7CditfbJzk3miBa,1365000,Petrol,Automatic,Volkswagen,Jetta,2008,Black,Nigerian Used,190598.0,2500.0,Registered,Registered,,,,,,,
ozekoru56CQndpDpX3DCSdxu,2496000,Petrol,Automatic,Toyota,Matrix,2006,Black,Nigerian Used,139623.0,1800.0,Registered,Registered,,,,,,,LAGOS
mtcTCf7C61epZkW2eVeMyo8y,1575000,Petrol,Manual,Toyota,Corolla Verso,2002,Green,Foreign Used,113397.0,1800.0,Imported,Imported,Station Wagon,1.8,Front Wheel,5.0,4.0,130.0,
62jPJE3SMK7yFJIMSlOS8J8y,3675000,Petrol,Automatic,BMW,X3,2013,Black,Nigerian Used,72086.0,2000.0,Registered,Registered,,,,,,,
qeZ8CHos7NjdIzUKowDMoCog,1260000,Petrol,Automatic,Honda,Accord,2003,Off white,Nigerian Used,,2400.0,Registered,Registered,,Automatic,Front Wheel,,,,
wukdhHh3doaBKuylsPfgO8CH,3640000,Petrol,Automatic,Toyota,RAV4,2008,Silver,Nigerian Used,203713.0,2500.0,Registered,Imported,SUV,,,,,,
1n3PXWXGfWqpYIHo2GZAGgGB,1680000,Petrol,Automatic,Toyota,Avalon,2006,Blue,Nigerian Used,100897.0,3500.0,Registered,Registered,,,,,,,Rivers
r2KIrcIa7GpEH3EmGV5BNSQE,1575000,Petrol,Manual,Peugeot,307,2007,Blue,Nigerian Used,198552.0,1800.0,Registered,Registered,,,,,,,PLATEAU
zBqh3RbwZdiPHK6t39gMHXvf,1872000,Petrol,Automatic,Hyundai,Elantra,2008,Gray,Nigerian Used,120852.0,2000.0,Registered,Imported,,,,,,,LAGOS
lmc5eDiQ11PaFQ4vt2MbtFII,7350000,Petrol,Automatic,Toyota,FJ Cruiser,2013,Black,Nigerian Used,126187.0,4000.0,Registered,Registered,SUV,4X4 AT,All Wheel,5.0,6.0,260.0,RIVERS STATE
kAITjoDXSFGZpMQ5ulccDyfa,16275000,Petrol,Automatic,Mercedes-Benz,GLC-Class,2016,White,Nigerian Used,234786.0,2000.0,Registered,Imported,SUV,"GLC300 4Matic Sport Utility 4-Door (2.0L, 4cyl Turbo)",,,4.0,,LAGOS
aTUMAIzRvx9ZFxWstD5ppd8B,2835000,Petrol,Automatic,Audi,A4,2000,Silver,Foreign Used,193872.0,2000.0,Imported,Imported,,,,,,,
iEm2CVJAMlgFHLlqdTaPQrF1,2835000,Petrol,Automatic,BMW,3 Series,2007,Blue,Nigerian Used,274886.0,3000.0,Registered,Imported,,,,,,,ABUJA
avsbWcEdzXVxecMLQGjzatoU,1995000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,173667.0,1800.0,Registered,Registered,,,,,,,ABUJA
8CrOfB4tlZbJsXUo7odmdKvU,3120000,Petrol,Automatic,Toyota,Camry,2007,Green,Nigerian Used,282495.0,3500.0,Registered,Imported,,,,,,,OSUN
knUE7X6GWIR4bOQ9mki7JMEs,24150000,Petrol,Automatic,Bentley,Continental,2011,Gray,Nigerian Used,135443.0,6000.0,Registered,Imported,,,,,,,
qeZ8CHos7NjdIzUKowDMoCog,1260000,Petrol,Automatic,Honda,Accord,2003,Off white,Nigerian Used,,2400.0,Registered,Registered,,Automatic,Front Wheel,,,,
mU8jzUbBtqKTlxsLXzGIAuJH,1365000,Petrol,Manual,Nissan,Primera,2002,Silver,Nigerian Used,240731.0,1800.0,Registered,Registered,Station Wagon,Wagon,Front Wheel,5.0,4.0,114.0,BENIN
14NoOf5bq5SKEIPrRuQj9M2Y,3848000,Petrol,Automatic,Toyota,Camry,2010,Gray,Nigerian Used,79354.0,2500.0,Registered,Imported,,,,,,,LAGOS
BwYKydM2J1JrNRA2qj68X4Ez,1352000,Petrol,Automatic,Toyota,Camry,1998,Blue,Nigerian Used,1893379.0,220000.0,Registered,Registered,,,,,,,Kwara
rjbROomVck3WMSDRDG5pg5zz,9875000,Petrol,Automatic,Audi,A7,2011,Gray,Nigerian Used,173919.0,3000.0,Registered,Imported,,,,,,,Lagos
ftJ5CMByWzrnqyrbwwWajSds,2625000,Petrol,Automatic,Mercedes-Benz,C180,2002,Blue,Foreign Used,307718.0,3000.0,Imported,Imported,,,,,,,
k0sQ1Rzwl3NMvtGdpA7PteqF,2310000,Petrol,Automatic,Toyota,Corolla,2010,Gray,Nigerian Used,149636.0,1800.0,Registered,Imported,Sedan,LE 4dr Sedan (1.8L 4cyl 4A),Front,5.0,4.0,132.0,LAGOS
wmEf9d3Y6OpzN4EdC1wKQELO,2100000,Petrol,Automatic,Lexus,IS,2009,Silver,Nigerian Used,,2500.0,Registered,Imported,,,,,,,
6u3slatNpTgDjLWso95ExMF5,1785000,Petrol,Automatic,Lexus,RX 300,2001,Gold,Nigerian Used,132814.0,3000.0,Registered,Registered,SUV,,,,,,Lagos
g190ppNc8lyUSd3186fL3Ucd,2100000,Petrol,Manual,Toyota,Camry,2007,Blue,Nigerian Used,242799.0,2400.0,Registered,Registered,Sedan,XLE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,lagos
lmc5eDiQ11PaFQ4vt2MbtFII,7350000,Petrol,Automatic,Toyota,FJ Cruiser,2013,Black,Nigerian Used,126187.0,4000.0,Registered,Registered,SUV,4X4 AT,All Wheel,5.0,6.0,260.0,RIVERS STATE
ftJ5CMByWzrnqyrbwwWajSds,2625000,Petrol,Automatic,Mercedes-Benz,C180,2002,Blue,Foreign Used,307718.0,3000.0,Imported,Imported,,,,,,,
umw7GyKMbKsNVEk00lRKTPTF,3712500,Petrol,Automatic,Toyota,Corolla,2008,Silver,Foreign Used,214136.0,1800.0,Imported,Imported,,,,,,,
8T9Q3EnTdVPY8Pz8DU28hyh6,2100000,Petrol,Automatic,Toyota,Camry,2008,Green,Nigerian Used,277052.0,2400.0,Registered,Imported,Sedan,SE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,LAGOS
prDkrc37YytR7QcQ7uUT3jFN,2625000,Petrol,Automatic,Pontiac,Torrent,2007,Black,Nigerian Used,341023.0,3400.0,Registered,Imported,SUV,,,,,,LAGOS
eV4B18tblJXl0tFWM3tuNr3d,1260000,Petrol,Manual,Peugeot,406,2002,Silver,Nigerian Used,12586.0,2000.0,Registered,Registered,,,,,,,
k0sQ1Rzwl3NMvtGdpA7PteqF,2310000,Petrol,Automatic,Toyota,Corolla,2010,Gray,Nigerian Used,149636.0,1800.0,Registered,Imported,Sedan,LE 4dr Sedan (1.8L 4cyl 4A),Front,5.0,4.0,132.0,LAGOS
iG6rpeNQl0lbSKL1YXEbvZsT,2392000,Petrol,Automatic,Toyota,Sienna,2003,Gray,Nigerian Used,439015.0,3300.0,Registered,Registered,Minivan,LE,Front Wheel,7.0,6.0,210.0,
mJvKymlzHCfOqeKrVWrXLDAm,2415000,Petrol,Automatic,Mazda,5,2012,Blue,Nigerian Used,87741.0,2500.0,Registered,Registered,,,,,,,
rGwN9b39dvtuCXZ65wY04Lre,4935000,Petrol,Automatic,Mercedes-Benz,C300,2009,White,Foreign Used,90133.0,3000.0,Imported,Imported,,,,,,,
wEIypGyo2l5xMKeZp3kbMHhk,1522500,Petrol,Manual,Volkswagen,Golf Variant,2000,Red,Nigerian Used,236612.0,1400.0,Registered,Imported,,,,,,,
yxU4A7U4KovsHAFp6Mu38OaD,3328000,Petrol,Automatic,Toyota,Corolla,2010,Gold,Nigerian Used,192835.0,1800.0,Registered,Registered,,,,,,,LAGOS
iEm2CVJAMlgFHLlqdTaPQrF1,2835000,Petrol,Automatic,BMW,3 Series,2007,Blue,Nigerian Used,274886.0,3000.0,Registered,Imported,,,,,,,ABUJA
BEp3iqd6zyUvD35NJBZpENpr,1365000,Petrol,Automatic,Toyota,Camry,2002,Black,Nigerian Used,160569.0,2400.0,Registered,Registered,,,,,,,LAGOS
qfpXXhTm4cNWrTLjoFrpiKq2,4500000,Petrol,Automatic,Honda,Accord,2010,Silver,Foreign Used,196488.0,2400.0,Imported,Imported,,,,,,,
8CrOfB4tlZbJsXUo7odmdKvU,3120000,Petrol,Automatic,Toyota,Camry,2007,Green,Nigerian Used,282495.0,3500.0,Registered,Imported,,,,,,,OSUN
yEsSZODHCvgsQkx1RruDOXdO,1785000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,99999.0,180000.0,Registered,Registered,,,,,,,
prDkrc37YytR7QcQ7uUT3jFN,2625000,Petrol,Automatic,Pontiac,Torrent,2007,Black,Nigerian Used,341023.0,3400.0,Registered,Imported,SUV,,,,,,LAGOS
wEIypGyo2l5xMKeZp3kbMHhk,1522500,Petrol,Manual,Volkswagen,Golf Variant,2000,Red,Nigerian Used,236612.0,1400.0,Registered,Imported,,,,,,,
1n3PXWXGfWqpYIHo2GZAGgGB,1680000,Petrol,Automatic,Toyota,Avalon,2006,Blue,Nigerian Used,100897.0,3500.0,Registered,Registered,,,,,,,Rivers
7IbhdaImAfNceUywuXHia3ZE,6090000,Petrol,Automatic,Toyota,Camry,2012,Black,Foreign Used,203698.0,2500.0,Imported,Imported,,,,,,,
wvWA0pfhcQsOUW5C28VaCdaO,10500000,Petrol,Automatic,Chevrolet,Camaro,2012,White,Nigerian Used,138300.0,3600.0,Registered,Registered,Coupe,,,,,,LAGOS
xgjOndRpVHV8WuPyhhhRDgh4,3675000,Petrol,Automatic,Ford,Focus,2012,Silver,Foreign Used,105258.0,2000.0,Imported,Imported,,,,,,,
6c54PzUoCSyrkYdmZbTilKtX,3675000,Petrol,Automatic,Audi,A4,2008,Black,Nigerian Used,150304.0,2000.0,Registered,Imported,,,,,,,
10pgkeim9sa8K2pg06xSwLBx,4500000,Petrol,Automatic,Mercedes-Benz,M Class,2002,Black,Nigerian Used,128442.0,3200.0,Registered,Registered,SUV,,,,,,ABUJA
mvdGtcS73fY42Dm725n5xVHV,1155000,Petrol,Automatic,Toyota,Camry,1998,Gold,Nigerian Used,235724.0,2200.0,Registered,Registered,,,,,,,
1pBI2VwiqeGwxUyMi7ALEBvP,6760000,Petrol,Automatic,Toyota,Corolla,2010,Red,Foreign Used,96901.0,1800.0,Imported,Imported,,,,,,,
izKSOoYUZpogurjNxZQ6LULX,1155000,Petrol,Automatic,Kia,Cerato,2006,Black,Nigerian Used,77975.0,1600.0,Registered,Registered,,,,,,,RIVERS
qiO4x0VLvPV4dDBITZBxwRDw,1248000,Petrol,Automatic,Toyota,Camry,1998,Red,Nigerian Used,343318.0,2400.0,Registered,Registered,,Automatic,Front,,,,OGUN
5EMd4PDQDXdwnukEYc22OTjF,2500000,Petrol,Automatic,Toyota,Corolla,2007,Silver,Nigerian Used,219165.0,180000.0,Registered,Registered,,,,,,,Abuja
iU2TukAhn6MMiWuxRPJYLEmg,1768000,Petrol,Automatic,Toyota,4-Runner,2000,Gray,Nigerian Used,159223.0,3400.0,Registered,Registered,SUV,,,,,,LAGOS
eZfzbfpW1Q4YSOSoGNPwMprI,1890000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,173210.0,1800.0,Registered,Registered,,,,,,,LAGOS
6c54PzUoCSyrkYdmZbTilKtX,3675000,Petrol,Automatic,Audi,A4,2008,Black,Nigerian Used,150304.0,2000.0,Registered,Imported,,,,,,,
gtKmzhHr1LrUrUybnZWYGPc0,3640000,Petrol,Automatic,Mercedes-Benz,C300,2008,Gray,Nigerian Used,255473.0,3000.0,Registered,Imported,,,,,,,ABUJA
izfCe1NGfdxOetx4EWFOoX47,3675000,Petrol,Automatic,Mercedes-Benz,M Class,2006,Blue,Nigerian Used,87206.0,3500.0,Registered,Registered,SUV,,,,,,LAGOS
sCbc5UBcKW1fTrr3KXNQDAHZ,1680000,Petrol,Automatic,Honda,Civic,2003,Silver,Foreign Used,115375.0,1600.0,Imported,Imported,,,,,,,
aLebU96zEETfA9qDIx6xfeuX,1890000,Petrol,Automatic,Mercedes-Benz,C230,2001,Green,Nigerian Used,194026.0,3200.0,Registered,Registered,,,,,,,
nsoyQPscf0U9jH4PnD2vCVld,1557750,Petrol,Automatic,Mercedes-Benz,C230,2002,Gray,Nigerian Used,214988.0,1800.0,Registered,Registered,,,,,,,
3uP3A4dEOMdIOmMr75Cx8vnm,1300000,Petrol,Automatic,Toyota,Camry,2001,Gray,Nigerian Used,457368.0,30000.0,Registered,Registered,,,,,,,Abuja
mSQwhQDUSekyhGBGsBFpEKLY,2625000,Petrol,Automatic,Toyota,Avalon,2002,Gold,Foreign Used,184369.0,3000.0,Imported,Imported,,,,,,,
10pgkeim9sa8K2pg06xSwLBx,4500000,Petrol,Automatic,Mercedes-Benz,M Class,2002,Black,Nigerian Used,128442.0,3200.0,Registered,Registered,SUV,,,,,,ABUJA
6qUjEt0UWWOQ8EGnn84485U5,2100000,Petrol,Automatic,Kia,Cerato,2012,Red,Nigerian Used,159767.0,1600.0,Registered,Brand new,,,,,,,Lagos
jKUuV66YCn7kbC1RqFHjF2mN,3120000,Petrol,Automatic,Toyota,Sienna,2004,White,Nigerian Used,147637.0,3300.0,Registered,Registered,,,,,,,Lagos
fipgPGCkDPnG5oDdX6SkdfBa,1575000,Petrol,Automatic,Honda,Accord,2007,Black,Nigerian Used,201790.0,3000.0,Registered,Registered,,,,,,,LAGOS
u9lELBpMgQa42YGIF6YjBg5b,2362500,Petrol,Automatic,Lexus,RX,2002,Blue,Nigerian Used,203338.0,3000.0,Registered,Imported,SUV,300 2WD,Front Wheel,5.0,6.0,201.0,EDO
1pBI2VwiqeGwxUyMi7ALEBvP,6760000,Petrol,Automatic,Toyota,Corolla,2010,Red,Foreign Used,96901.0,1800.0,Imported,Imported,,,,,,,
BpWXeoymPj90HR8Iy3a6Y0BX,2835000,Petrol,Automatic,Toyota,RAV4,2008,Black,Nigerian Used,264187.0,2700.0,Registered,Registered,SUV,,,,,,LAGOS
iU2TukAhn6MMiWuxRPJYLEmg,1768000,Petrol,Automatic,Toyota,4-Runner,2000,Gray,Nigerian Used,159223.0,3400.0,Registered,Registered,SUV,,,,,,LAGOS
n32TfuHDw7eXajaq6w0hYZHU,2625000,Petrol,Automatic,Ford,Mustang,2005,Red,Nigerian Used,111169.0,4000.0,Registered,Registered,Coupe,,,,,,LAGOS
fyqRLxSO8IuVHNj80wl6xipV,1556000,Petrol,Automatic,Honda,Accord,2005,Blue,Nigerian Used,136564.0,2400000.0,Registered,Registered,,,,,,,
5EMd4PDQDXdwnukEYc22OTjF,2500000,Petrol,Automatic,Toyota,Corolla,2007,Silver,Nigerian Used,219165.0,180000.0,Registered,Registered,,,,,,,Abuja
s9ElzF8siowssAlGOkHOCj9Y,1050000,Petrol,Manual,Volkswagen,Passat,1994,Black,Nigerian Used,,1600.0,Registered,Registered,Saloon,,,,,,LAGOS
mvdGtcS73fY42Dm725n5xVHV,1155000,Petrol,Automatic,Toyota,Camry,1998,Gold,Nigerian Used,235724.0,2200.0,Registered,Registered,,,,,,,
7IbhdaImAfNceUywuXHia3ZE,6090000,Petrol,Automatic,Toyota,Camry,2012,Black,Foreign Used,203698.0,2500.0,Imported,Imported,,,,,,,
3giy2TGdGpC8Viex9WdXQQag,1768000,Petrol,Automatic,Toyota,Avensis,2003,Silver,Nigerian Used,217516.0,1800.0,Registered,Imported,,,,,,,LAGOS
qiO4x0VLvPV4dDBITZBxwRDw,1248000,Petrol,Automatic,Toyota,Camry,1998,Red,Nigerian Used,343318.0,2400.0,Registered,Registered,,Automatic,Front,,,,OGUN
uC7EKV5XhTGD6KKBvV907ilf,2625000,Petrol,Automatic,Toyota,Camry,2009,Blue,Nigerian Used,122819.0,2400.0,Registered,Imported,,,,,,,
s4AqxGKf3VQNST97cNxAccGl,1260000,Petrol,Manual,Toyota,Avensis,2005,Blue,Nigerian Used,345990.0,1800.0,Registered,Registered,,,,,,,Lagos
3wTZeDgqwSgWFshEw5Od1kPN,2704000,Petrol,Automatic,Toyota,Corolla,2006,Gray,Nigerian Used,417260.0,1800.0,Registered,Imported,,,,,,,
ze2UEOgfybDYxP2bdnYcNTq4,1050000,Petrol,Automatic,Toyota,Camry,1997,Green,Nigerian Used,354727.0,3000.0,Registered,Imported,,,,,,,
kgi0Cle4c0JwwAgIQ6oN2mUr,1560000,Petrol,Automatic,Toyota,Camry,2002,Silver,Nigerian Used,429724.0,3000.0,Registered,Imported,,,,,,,Lagos
xglsHXnJoZgS4ePeZnCRTx5Y,1627500,Petrol,Automatic,Honda,Civic,2008,Silver,Nigerian Used,118774.0,1600.0,Registered,Registered,,,,,,,BAYELSA
xjT4749irpsTr4CCAJ95NVEr,9450000,Petrol,Automatic,Audi,Q7,2009,Black,Nigerian Used,188579.0,3600.0,Registered,Imported,SUV,,,,,,LAGOS
946T6liX6RCb1esV06G8WNbN,2625000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,216556.0,2400.0,Registered,Registered,Sedan,LE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,LAGOS
pJB0oKGAPoE26SZV2GS5JNnQ,2625000,Petrol,Automatic,Toyota,Avensis,2008,Black,Nigerian Used,119153.0,2000.0,Registered,Registered,,,,,,,
PU6lvrk1vQZZmC3ddDhilmI,1680000,Petrol,Automatic,Nissan,Sentra,2008,Black,Nigerian Used,107645.0,2000.0,Registered,Registered,,,,,,,
BajtJYRDOHaNA7NjxEWNJZZw,1890000,Petrol,Automatic,Infiniti,FX35,2006,Black,Nigerian Used,143632.0,3500.0,Registered,Registered,,,,,,,Lagos
9RJMsDaaorAJbdDZnZk8yx2e,3120000,Petrol,Automatic,Toyota,Camry,2004,Gray,Nigerian Used,342459.0,2400.0,Registered,Imported,,,,,,,LAGOS
oP1hVcXYJicXRN3UlJkjpP4G,3045000,Petrol,Automatic,Nissan,Rogue,2009,Gray,Nigerian Used,84322.0,2500.0,Registered,Registered,SUV,,,,,,
sIc4zovPbxrn121Ac21H3HqG,1365000,Petrol,Automatic,Volkswagen,Golf,2002,Silver,Nigerian Used,255401.0,1600.0,Registered,Imported,,,,,,,OGUN
yZ44KJfpPUSQEPXUByCQbHO3,2415000,Petrol,Automatic,Lexus,RX 300,2000,Off white,Foreign Used,275895.0,3000.0,Imported,Imported,SUV,,,,,,
1w3q34wpkAlT2XlYn0i5Zmm4,11250000,Petrol,Automatic,Mercedes-Benz,CLA-Class,2014,Gray,Foreign Used,101487.0,2000.0,Imported,Imported,,,,,,,
uDucV6EyFcUbTCUIXUvYN0ob,1050000,Petrol,Automatic,Honda,Odyssey,1999,Green,Nigerian Used,252842.0,2300.0,Registered,Registered,,,,,,,NASARRAWA
